reaction_id,standard_dGr_prime(kJ/mol),SD(kJ/mol)
r1487,-8.644177204131736,0.6348796486854553
r1493,13.242577158275342,4.5750930439680815e-06
r1495,-45.11356611242921,2.9499624361051247e-05
r1497,-52.78104460134012,3.1714796932647005e-05
r1498,-50.56292680550281,2.704897087824065e-05
r1499,-49.93221810124364,3.4526696254033595e-05
r1500,-47.73484009095192,3.660074435174465e-05
r1501,-52.78105070485586,2.9900997105869465e-05
r1502,-50.56292192269042,2.7268444682704285e-05
r1503,-41.07802206208035,2.553283775341697e-05
r1512,-30.864555261661742,2.9499624361051247e-05
r1514,6.437935198111802,0.3780767321586609
r1515,6.439282728504921,0.3780795335769653
r1516,8.7217045824776,0.378079205751419
r1517,1.8749861227043567,0.3780803382396698
r1518,6.439722429817579,0.3780764639377594
r1519,8.7217045824776,0.3780765235424042
r1520,4.156973997410269,0.3780757486820221
r1521,4.157747906552082,0.3780786097049713
r1522,24.69510943220716,0.3780791461467743
r1523,4.157747906552082,0.3780785202980041
r1525,8.720537858033452,0.3780809938907623
r1526,,
r1527,-7.252587299271958,0.3780785202980041
r1529,1.8753260525794,0.3780772387981415
r1530,-12.79939238032595,0.3780786693096161
r1531,,
r1532,-13.541753264257771,0.3780782222747803
r1533,-4.381110039893109,0.3780780732631683
r1536,-22.627138232402743,0.3780788481235504
r1538,-1.8145736582727543,0.0
r1540,-6.835598103075515,3.0364608392119408e-06
r1544,4.893602616428449,1.0080043466587084e-05
r1546,6.851871630949709,1.0475077942828648e-05
r1547,7.990870277502012,1.5231298675644211e-05
r1548,6.850891354461947,1.32461755129043e-05
r1549,6.838506713920101,1.2033177881676238e-05
r1551,9.13413745833954,1.3711699466512073e-05
r1552,4.576048136065975,9.86997110885568e-06
r1553,2.465177379548134,1.0627612027747093e-05
r1554,6.853323439267175,1.0911900972132573e-05
r1556,4.561284803018257,1.0207433660980314e-05
r1557,9.135202916216038,1.2674901881837286e-05
r1559,-0.0219886686190236,8.764178346609697e-06
r1560,4.564392748674646,7.435822226398159e-06
r1561,5.703390479699639,1.2191762834845576e-05
r1562,4.563412167011123,1.0116933481185695e-05
r1563,4.551027755351065,9.097553629544564e-06
r1564,-0.1580983608846473,1.3009180293011012e-05
r1565,6.846658576064463,1.0895886589423752e-05
r1566,2.2885691774969814,5.447943294711877e-06
r1567,0.1776981920972815,6.649401257163845e-06
r1568,4.565844480698182,5.335668902262114e-06
r1569,2.2643735613414613,6.2000267462281045e-06
r1570,2.273805768155292,6.10351571594947e-06
r1571,6.8477238813530725,9.976727596949786e-06
r1573,1.958269014521232,5.541167865885655e-06
r1574,3.0972676610735626,1.141863231168827e-05
r1575,1.9572887380334976,8.352008990186732e-06
r1576,1.9449040211976367,7.3476262514304835e-06
r1578,4.240534689323177,8.62627803144278e-06
r1579,-0.3175545566564324,2.256805146316765e-06
r1580,-2.4284253131742872,5.1173847168684006e-06
r1581,1.9597207465447823,4.247182005201466e-06
r1583,-0.3323179659981079,3.7251454614306567e-06
r1584,4.2416001471996445,7.915474270703271e-06
r1585,4.586381112117881,8.092553798633162e-06
r1586,5.725380826785422,1.3270760973682629e-05
r1587,4.585400835630146,1.02347685242421e-05
r1588,4.573016195088215,9.401198440173175e-06
r1589,-0.1361099211474687,1.220703143189894e-05
r1590,6.8686469395077125,1.0344513611926232e-05
r1591,2.310557617234174,6.274684437812539e-06
r1592,0.1996868607163051,8.074192010099068e-06
r1593,4.587832920435375,7.236269993882161e-06
r1594,2.2863622299605133,7.684129741392098e-06
r1595,2.295794284186428,7.150497367547359e-06
r1596,6.8697123973841805,1.130695909523638e-05
r1597,1.1389982650825985,1.29475120047573e-05
r1598,-0.0009802001937764,9.498518920736387e-06
r1599,-0.0133649170296656,9.020448487717658e-06
r1600,-4.722491033265349,1.2408268048602622e-05
r1602,-2.2758234948837206,5.11738426212105e-06
r1603,-4.386694251401575,6.845654297649162e-06
r1604,0.0014518083174941,6.233266958588501e-06
r1605,-2.300018882157424,6.482292519649491e-06
r1606,-2.290586827931463,5.755517577199498e-06
r1607,2.283331666736089,1.278373474633554e-05
r1608,-1.1399816696220384,2.5046734663192183e-05
r1609,-1.152365547224587,1.7729111277731135e-05
r1610,-5.861489832405567,1.7263348127016798e-05
r1611,1.143267028249614,1.3981581105326768e-05
r1612,-3.414822446611812,1.4938034837541636e-05
r1613,-5.525692745366019,1.01169343906804e-05
r1614,-1.1375468382348366,1.1570549759198911e-05
r1615,-3.439017376121811,1.1783894478867296e-05
r1616,-3.4295856270716705,1.099903693102533e-05
r1617,1.1443326387139692,1.430099473509472e-05
r1618,-0.0123838776024953,1.395491108269198e-05
r1619,-4.721510756777615,1.3213617421570234e-05
r1620,2.283246103877566,1.171155508927768e-05
r1621,-2.274843218395972,8.051090844674036e-06
r1622,-4.385713974913841,9.76920000539394e-06
r1623,0.0024320848052283,8.558534318581223e-06
r1624,-2.2990386056697183,8.922151209844742e-06
r1625,-2.2896065514437183,8.753546353545971e-06
r1626,2.284311561754034,1.1815466677944642e-05
r1627,-4.709126116235684,1.3981579286337364e-05
r1628,2.2956295237164,1.4359484339365736e-05
r1629,-2.262458577854069,6.950710030650953e-06
r1630,-4.37332933437191,8.352009899681434e-06
r1631,0.0148167253471598,7.841592378099449e-06
r1632,-2.2866539651277584,7.317858489841456e-06
r1633,-2.277221910901787,7.450290468113962e-06
r1634,2.2966957445323075,1.6572477761656046e-05
r1635,7.004756860655181,1.3981580195832066e-05
r1636,2.446667538381643,1.130695909523638e-05
r1637,0.3357967818637739,1.29475120047573e-05
r1638,4.723942841582844,1.146847989730304e-05
r1639,2.422472151107982,1.1952610293519683e-05
r1640,2.431904205333897,1.1616739357123151e-05
r1641,7.005822318531649,1.4548757462762296e-05
r1642,-4.558089322273538,8.764179256104399e-06
r1643,-6.668960078791407,9.884115570457652e-06
r1644,-2.280814019072338,9.217369552061427e-06
r1645,-4.582284709547199,9.606980711396318e-06
r1646,-4.5728526553212845,9.650505489844363e-06
r1647,0.0010654578764963,1.283462825085735e-05
r1648,-2.110870756517869,4.55469080407056e-06
r1649,2.2772753032012005,3.565466386135085e-06
r1650,-0.0241953872736893,3.9643500713282265e-06
r1651,-0.0147633330477461,2.6384911961940816e-06
r1652,4.559154780150006,8.022117981454358e-06
r1653,4.38814605971907,6.196270533109782e-06
r1654,2.086675369244208,5.577291176450672e-06
r1655,2.096107423470123,4.8155920921999495e-06
r1656,6.670025536667875,9.270263944927136e-06
r1657,-2.30147069047489,5.288001375447493e-06
r1658,-2.2920386362489467,4.446045750228223e-06
r1659,2.2818794769488058,9.570557267579716e-06
r1660,0.0094320542259147,4.737602012028219e-06
r1661,4.583350167423696,8.869807061273605e-06
r1662,4.573918113197781,8.461407560389489e-06
r1664,-2.282131516265224,8.513187822245527e-06
r1665,-9.50340251270524,8.068423994700424e-06
r1666,-5.1807049122185305,1.0999036021530628e-05
r1668,-9.49572912484916,8.022117981454358e-06
r1669,-5.17303152436245,1.0999036021530628e-05
r1670,-7.221270996440015,5.048676939622965e-06
r1671,4.322697600486709,8.610069016867783e-06
r1672,0.5338472321924961,1.0870214282476807e-05
r1673,3.13997081375798,1.0080043466587084e-05
r1674,0.5118587161613597,1.1869533409480937e-05
r1675,5.09823982827924,1.0475077942828648e-05
r1676,6.237238474831543,1.5231298675644211e-05
r1677,5.097259551791478,1.32461755129043e-05
r1678,5.084874911249631,1.2033177881676238e-05
r1679,0.3757487950138909,1.6328329365933314e-05
r1680,7.380505655669072,1.3711699466512073e-05
r1681,2.822416333395505,9.86997110885568e-06
r1682,0.7115455768776648,1.0627612027747093e-05
r1683,5.099691636596706,1.0911900972132573e-05
r1684,2.798220946121845,1.0895886589423752e-05
r1685,2.807653000347788,1.0207433660980314e-05
r1686,7.381571113545569,1.2674901881837286e-05
r1687,-4.041110837533434,1.0870214282476807e-05
r1690,2.8107609460041765,7.435822226398159e-06
r1691,3.9497586770291697,1.2191762834845576e-05
r1692,2.8097803643406536,1.0116933481185695e-05
r1693,2.797395952680596,9.097553629544564e-06
r1695,5.093026773393994,1.0895886589423752e-05
r1696,0.5349373748265123,5.447943294711877e-06
r1698,2.812212678027713,5.335668902262114e-06
r1700,0.5201739654848225,6.10351571594947e-06
r1701,5.094092078682603,9.976727596949786e-06
r1702,-6.647234419098918,1.0080043466587084e-05
r1705,0.2046372118507626,5.541167865885655e-06
r1706,1.3436358584030934,1.141863231168827e-05
r1707,0.2036569353630284,8.352008990186732e-06
r1708,0.1912722185271675,7.3476262514304835e-06
r1710,2.4869028866527074,8.62627803144278e-06
r1711,-2.071186359326901,2.256805146316765e-06
r1713,0.2060889438743132,4.247182005201466e-06
r1715,-2.085949768668577,3.7251454614306567e-06
r1716,2.487968344529176,7.915474270703271e-06
r1717,-4.019122321502298,1.1869533409480937e-05
r1720,2.8327493094474114,8.092553798633162e-06
r1721,3.9717490241149527,1.3270760973682629e-05
r1722,2.831769032959677,1.02347685242421e-05
r1723,2.8193843924177457,9.401198440173175e-06
r1725,5.115015136837243,1.0344513611926232e-05
r1726,0.556925814563705,6.274684437812539e-06
r1728,2.8342011177649056,7.236269993882161e-06
r1730,0.5421624815159589,7.150497367547359e-06
r1731,5.116080594713711,1.130695909523638e-05
r1732,-8.605503433620179,1.0475077942828648e-05
r1733,-6.318024551345115,7.435822226398159e-06
r1734,-3.711900817191701,5.541167865885655e-06
r1735,-6.34001291478835,8.092553798633162e-06
r1736,-0.6146335375878706,1.29475120047573e-05
r1737,-1.7546120028642456,9.498518920736387e-06
r1738,-1.7669967197001348,9.020448487717658e-06
r1739,-6.4761228359358185,1.2408268048602622e-05
r1740,0.5286336432496341,1.390058059769217e-05
r1741,-4.02945529755419,5.11738426212105e-06
r1742,-6.140326054072045,6.845654297649162e-06
r1743,-1.752179994352975,6.233266958588501e-06
r1744,-4.053650684827893,6.482292519649491e-06
r1745,-4.044218630601936,5.755517577199498e-06
r1746,0.5296998640656199,1.278373474633554e-05
r1747,-9.74450208017248,1.5231298675644211e-05
r1748,-7.457022282370108,1.2191762834845576e-05
r1749,-4.850899463744032,1.141863231168827e-05
r1750,-7.479012629455891,1.3270760973682629e-05
r1751,-2.892630067753068,1.29475120047573e-05
r1752,-2.8936134722925075,2.5046734663192183e-05
r1753,-2.905997349895056,1.7729111277731135e-05
r1754,-7.615121635076036,1.7263348127016798e-05
r1755,-0.6103647744208551,1.3981581105326768e-05
r1756,-5.168454249282281,1.4938034837541636e-05
r1757,-7.279324548036488,1.01169343906804e-05
r1758,-2.8911786409053057,1.1570549759198911e-05
r1759,-5.19264917879228,1.1783894478867296e-05
r1760,-5.18321742974214,1.099903693102533e-05
r1761,-0.6092991639565,1.430099473509472e-05
r1762,-8.604523157132416,1.32461755129043e-05
r1763,-6.317043969681592,1.0116933481185695e-05
r1764,-3.710920540703967,8.352008990186732e-06
r1765,-6.339032638300616,1.02347685242421e-05
r1766,-1.7526516024766927,9.498518920736387e-06
r1767,-0.6136501330484307,2.5046734663192183e-05
r1768,-1.7660156802729643,1.395491108269198e-05
r1769,-6.475142559448084,1.3213617421570234e-05
r1770,0.5296143012070971,1.171155508927768e-05
r1771,-4.028475021066441,8.051090844674036e-06
r1772,-6.13934577758431,9.76920000539394e-06
r1773,-1.7511997178652408,8.558534318581223e-06
r1774,-4.052670408340187,8.922151209844742e-06
r1775,-4.043238354114187,8.753546353545971e-06
r1776,0.530679759083565,1.1815466677944642e-05
r1777,-8.59213851659057,1.2033177881676238e-05
r1778,-6.304659558021534,9.097553629544564e-06
r1779,-3.698535823868106,7.3476262514304835e-06
r1780,-6.326647997758684,9.401198440173175e-06
r1781,-1.7402668856408037,9.020448487717658e-06
r1782,-0.6012662554458821,1.7729111277731135e-05
r1783,-1.7412479250679738,1.395491108269198e-05
r1784,-6.462757918906153,1.3981579286337364e-05
r1785,0.5419977210459308,1.4359484339365736e-05
r1786,-4.016090380524538,6.950710030650953e-06
r1787,-6.126961137042379,8.352009899681434e-06
r1788,-1.7388150773233093,7.841592378099449e-06
r1789,-4.040285767798228,7.317858489841456e-06
r1790,-4.030853713572256,7.450290468113962e-06
r1791,0.5430639418618384,1.6572477761656046e-05
r1792,-3.883012400354829,1.6328329365933314e-05
r1796,2.96885923059488,1.2408268048602622e-05
r1797,4.107858029735098,1.7263348127016798e-05
r1798,2.967878954107146,1.3213617421570234e-05
r1799,2.9554943135652145,1.3981579286337364e-05
r1800,5.251125057984712,1.3981580195832066e-05
r1801,0.6930357357111738,1.130695909523638e-05
r1803,2.9703110389123744,1.146847989730304e-05
r1805,0.6782724026634277,1.1616739357123151e-05
r1806,5.25219051586118,1.4548757462762296e-05
r1807,-10.88776926101001,1.3711699466512073e-05
r1808,-8.600290378734933,1.0895886589423752e-05
r1809,-5.994166491993646,8.62627803144278e-06
r1810,-8.622278742178182,1.0344513611926232e-05
r1811,-4.035897248590572,1.390058059769217e-05
r1812,-2.896898830920083,1.3981581105326768e-05
r1813,-4.036877906548035,1.171155508927768e-05
r1814,-4.049261326386869,1.4359484339365736e-05
r1815,-8.75838866332565,1.3981580195832066e-05
r1816,-6.311721124944008,8.764179256104399e-06
r1817,-8.422591881461877,9.884115570457652e-06
r1818,-4.034445821742807,9.217369552061427e-06
r1819,-6.335916512217668,9.606980711396318e-06
r1820,-6.326484457991754,9.650505489844363e-06
r1821,-1.7525663447939728,1.283462825085735e-05
r1822,-6.329679938736444,9.86997110885568e-06
r1823,-4.0422009801674506,5.447943294711877e-06
r1824,-1.4360772460140367,2.256805146316765e-06
r1825,-4.064189419904643,6.274684437812539e-06
r1826,0.5221916922132515,5.11738426212105e-06
r1827,1.6611906439413424,1.4938034837541636e-05
r1828,0.521211415725503,8.051090844674036e-06
r1829,0.5088267751836,6.950710030650953e-06
r1830,-4.200299341052112,1.130695909523638e-05
r1831,2.804457519603069,8.764179256104399e-06
r1832,-3.864502559188338,4.55469080407056e-06
r1833,0.5236435005307314,3.565466386135085e-06
r1834,-1.7778271899441584,3.9643500713282265e-06
r1835,-1.7683951357182153,2.6384911961940816e-06
r1836,2.805522977479537,8.022117981454358e-06
r1837,-4.218809182218603,1.0627612027747093e-05
r1841,2.6330624487311063,6.845654297649162e-06
r1842,3.77206094269555,1.01169343906804e-05
r1843,2.632082172243372,9.76920000539394e-06
r1844,2.6196975317014406,8.352009899681434e-06
r1846,4.915328276120938,9.884115570457652e-06
r1847,0.3572389538473999,4.55469080407056e-06
r1848,2.6345142570486004,6.196270533109782e-06
r1850,0.3424756207996537,4.8155920921999495e-06
r1851,4.916393733997406,9.270263944927136e-06
r1852,-8.606955241937644,1.0911900972132573e-05
r1853,-6.319476283368651,5.335668902262114e-06
r1854,-3.713352549215252,4.247182005201466e-06
r1855,-6.341464723105844,7.236269993882161e-06
r1856,-1.7550836109879633,6.233266958588501e-06
r1857,-0.6160849644356325,1.1570549759198911e-05
r1858,-1.7560638874756975,8.558534318581223e-06
r1859,-1.768448528017629,7.841592378099449e-06
r1860,-6.477574644253313,1.146847989730304e-05
r1861,0.5271822164018687,9.217369552061427e-06
r1862,-4.03090710587167,3.565466386135085e-06
r1863,-6.141777862389539,6.196270533109782e-06
r1864,-4.055102493145359,5.288001375447493e-06
r1865,-4.045670438919416,4.446045750228223e-06
r1866,0.5282476742783366,9.570557267579716e-06
r1867,-6.305484551462783,1.0895886589423752e-05
r1871,0.546387079486955,6.482292519649491e-06
r1872,1.6853855734513417,1.1783894478867296e-05
r1873,0.5454068029992492,8.922151209844742e-06
r1874,0.5330221624572893,7.317858489841456e-06
r1876,2.82865290687673,9.606980711396318e-06
r1877,-1.7294364153967798,3.9643500713282265e-06
r1879,0.5478388878044207,5.288001375447493e-06
r1880,-1.7441997484445544,4.737602012028219e-06
r1881,2.8297183647532265,8.869807061273605e-06
r1882,-6.314916605688726,1.0207433660980314e-05
r1883,-4.027437570825761,6.10351571594947e-06
r1884,-1.4213138366723612,3.7251454614306567e-06
r1885,-4.049426086856897,7.150497367547359e-06
r1886,0.536955025260994,5.755517577199498e-06
r1887,1.675953824401201,1.099903693102533e-05
r1888,0.5359747487732491,8.753546353545971e-06
r1889,0.5235901082313177,7.450290468113962e-06
r1890,-4.185536008004366,1.1616739357123151e-05
r1891,2.819220852650816,9.650505489844363e-06
r1892,-1.738868469622723,2.6384911961940816e-06
r1893,-3.849739226140592,4.8155920921999495e-06
r1894,0.5384068335784775,4.446045750228223e-06
r1895,-1.763063856896384,4.737602012028219e-06
r1896,2.820286310527312,8.461407560389489e-06
r1897,-10.888834718886509,1.2674901881837286e-05
r1898,-8.601355684023542,9.976727596949786e-06
r1899,-5.995231949870114,7.915474270703271e-06
r1900,-8.62334420005465,1.130695909523638e-05
r1901,-4.036963469406558,1.278373474633554e-05
r1902,-2.8979644413844383,1.430099473509472e-05
r1903,-4.037943364424503,1.1815466677944642e-05
r1904,-4.050327547202777,1.6572477761656046e-05
r1905,-8.759454121202118,1.4548757462762296e-05
r1906,-1.7546972605469655,1.283462825085735e-05
r1907,-6.3127865828204754,8.022117981454358e-06
r1908,-8.423657339338344,9.270263944927136e-06
r1909,-4.035511279619275,9.570557267579716e-06
r1910,-6.336981970094165,8.869807061273605e-06
r1911,-6.32754991586825,8.461407560389489e-06
r1912,12.55452474149892,1.220703143189894e-05
r1913,12.54685211658236,1.3318920537130907e-05
r1914,10.272392386000302,1.596422225702554e-05
r1915,3.051122839145229,1.0344513611926232e-05
r1916,7.373820439631938,1.2362444067548496e-05
r1917,10.267046164399645,9.645679710956756e-06
r1918,10.259372318779905,9.280303856940009e-06
r1919,7.984914877016234,6.893528279761085e-06
r1920,0.7636439568701796,6.466559170803521e-06
r1921,5.086341481062945,9.737869731907269e-06
r1922,7.660922430246245,8.610069016867783e-06
r1923,7.653249652741714,7.4502909228613134e-06
r1924,5.378790379923402,8.542197065253276e-06
r1925,-1.84247977728322,3.6874528177577295e-06
r1926,2.480217746909545,8.391987648792565e-06
r1928,10.281361750338364,1.109913137042895e-05
r1929,8.006903698223148,1.1358321899024304e-05
r1930,0.7856323203134004,6.950710030650953e-06
r1931,5.108329920800138,1.0680062587198336e-05
r1932,5.7026537209007735,9.059083822648972e-06
r1933,5.694980333044736,9.033344213094097e-06
r1934,3.4205222046355352,6.534611202368978e-06
r1935,-3.800748791804466,5.954349944659043e-06
